company,url,content,scrape_date
EY,https://www.ey.com,"Although crisis and unwelcome change are never desirable, they can create space for new opportunities. When the answer is unknown and the situation painful or uncomfortable, there is a new stimulus for change and greater latitude for innovation and new problem-solving approaches.",2026-03-23
EY,https://www.ey.com,Insights,2026-03-23
EY,https://www.ey.com,Swiss economic outlook,2026-03-23
EY,https://www.ey.com,"Discover how US tariffs are fuelling export volatility and weighing on the Swiss economic outlook, taking a slice out of 2026 GDP before a slow recovery begins.",2026-03-23
EY,https://www.ey.com,Featured insights,2026-03-23
EY,https://www.ey.com,Are alert backlogs hiding financial crime? Is your compliance team fighting the wrong battle?,2026-03-23
EY,https://www.ey.com,Navigating the changing landscape of L&H Re,2026-03-23
EY,https://www.ey.com,How to navigate Switzerland’s real estate laws as a foreign buyer,2026-03-23
EY,https://www.ey.com,EY Startup Barometer Switzerland 2026,2026-03-23
EY,https://www.ey.com,How insurers are embracing customer-facing applications for GenAI,2026-03-23
EY,https://www.ey.com,Is AI at risk of becoming your next governance failure?,2026-03-23
EY,https://www.ey.com,How to prepare for the EU Pay Transparency Directive – Including the Swiss Perspective,2026-03-23
EY,https://www.ey.com,Is your business ready for future-forward data leadership?,2026-03-23
EY,https://www.ey.com,How will the EU deal transform Swiss power?,2026-03-23
EY,https://www.ey.com,What should investors know before acquiring real estate in Switzerland?,2026-03-23
EY,https://www.ey.com,Can Switzerland regain its edge as a financial innovator?,2026-03-23
EY,https://www.ey.com,Global IPO highlights in Q4 2025 and insights for future IPO candidates,2026-03-23
EY,https://www.ey.com,Music isn't just art - It's capital,2026-03-23
EY,https://www.ey.com,CISO Governance: Choosing the optimal Line of Defense,2026-03-23
EY,https://www.ey.com,Strengthen your GBS while boosting value delivery for your customers,2026-03-23
EY,https://www.ey.com,Direct to your inbox,2026-03-23
EY,https://www.ey.com,"Don’t miss out on any significant events, essential updates, or exciting developments.",2026-03-23
EY,https://www.ey.com,Find out how we can support you.,2026-03-23
EY,https://www.ey.com,Please complete our request for proposal form.,2026-03-23
EY,https://www.ey.com,3in3 - Change your perspective on...,2026-03-23
EY,https://www.ey.com,Read our concise summaries – and see your own challenges through different eyes.,2026-03-23
EY,https://www.ey.com,Introducing EY Global Trade Analytics,2026-03-23
EY,https://www.ey.com,"Explore the future of global trade with EY Global Trade Analytics. Navigate challenges and opportunities through data-driven insights, assess supply chain efficiency and make informed decisions to optimize costs. Transform your trade operations today.",2026-03-23
EY,https://www.ey.com,Digital Solution Store,2026-03-23
EY,https://www.ey.com,"Togehter, we see true change happen: Our store offers sophisticated solutions for successful transformation, each one developed and delivered by experienced EY professionals. Explore our digital products and request a tailor-made offer.",2026-03-23
EY,https://www.ey.com,"Zurich, 19 March 2026 – Artificial intelligence (AI) is continuing to develop rapidly – technologically, economically and geopolitically.",2026-03-23
EY,https://www.ey.com,"Zurich, 10 March 2026 – The latest edition of the Swiss Real Estate Investment Market Trend Barometer 2026 clearly shows that 98% of the real estate investors surveyed continue to regard Switzerland as an attractive or very attractive location for real estate investments over the com-ing months (2025: 93%).",2026-03-23
EY,https://www.ey.com,"On the agenda
      (6)",2026-03-23
EY,https://www.ey.com,Long-term value,2026-03-23
EY,https://www.ey.com,"Featured:
            
            How can Europe act now to create advantage from adversity?",2026-03-23
EY,https://www.ey.com,Inclusiveness for everyone,2026-03-23
EY,https://www.ey.com,"Featured:
            
            EY Global Executive (GE) Diversity, Equity and Inclusiveness Statement",2026-03-23
EY,https://www.ey.com,Strategy by EY-Parthenon,2026-03-23
EY,https://www.ey.com,"Featured:
            
            Sustainable Aviation Fuels: Paving the way for greener skies",2026-03-23
EY,https://www.ey.com,Technology,2026-03-23
EY,https://www.ey.com,"Featured:
            
            The EU’s AI Act – a road map",2026-03-23
EY,https://www.ey.com,Purpose,2026-03-23
EY,https://www.ey.com,"Featured:
            
            EY’s commitment to developing and using AI ethically and responsibly",2026-03-23
EY,https://www.ey.com,People and workforce,2026-03-23
EY,https://www.ey.com,"Featured:
            
            Can AI advance toward value if workforce tensions linger?",2026-03-23
EY,https://www.ey.com,Discover more,2026-03-23
EY,https://www.ey.com,Popular Quick Links,2026-03-23
EY,https://www.ey.com,Request for proposal (RFP) - exclusively for Switzerland,2026-03-23
EY,https://www.ey.com,Submit your request now!,2026-03-23
EY,https://www.ey.com,"EY refers to the global organization, and may refer to one or more, of the member firms of Ernst & Young Limited, each of which is a separate legal entity. Ernst & Young Limited is a Swiss company with registered seats in Switzerland providing services to clients in Switzerland.",2026-03-23
